Radiation,Cost
129.27,22.32277
12.98,222.3162
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
35.05,82.32992
189.58,15.22135
397.92,7.251869
602.6,4.788689
773.1,3.732588
891.33,3.237481
972.27,2.967966
954.55,3.023062
868.33,3.323234
720.33,4.00603
524.23,5.504576
310.5,9.293603
120.05,24.03718
12.58,229.385
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
38.2,75.54094
207.08,13.93502
425.95,6.774654
637.15,4.529018
809,3.566952
929.55,3.104366
964.25,2.992651
958.58,3.010353
885.8,3.257692
752.3,3.835789
571.17,5.052198
362.5,7.960452
157,18.38002
15.62,184.7416
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
55.77,51.74222
258.12,11.17954
481.25,5.996185
686.7,4.202219
855.83,3.371772
973.15,2.965282
1017.73,2.835392
1008.33,2.861825
931.95,3.096372
799.85,3.607756
618.5,4.665584
405.38,7.118417
185.77,15.53353
19.5,147.9828
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
54.9,52.56218
251.15,11.4898
469.3,6.148868
671.25,4.298941
835.65,3.453197
948.08,3.043692
972.3,2.967874
963.45,2.995136
885.17,3.260011
750.83,3.843299
574.7,5.021166
367.92,7.843183
163.25,17.67635
17.27,167.0911
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
51,56.58164
238.33,12.10785
453.9,6.357488
658.77,4.380381
826.02,3.493455
936.95,3.079848
998.5,2.889999
989.8,2.915401
917.38,3.145549
787.48,3.664428
612.55,4.710903
403.58,7.150166
187.7,15.37381
21.02,137.2818
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
58.23,49.55631
256.05,11.26992
473.23,6.097804
674.35,4.279178
838.35,3.442075
950.98,3.034411
1001.45,2.881486
986.95,2.92382
909.45,3.172977
774.83,3.724254
594.95,4.850263
384.45,7.505954
171.52,16.82407
18.88,152.8424
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
46.95,61.46249
220.98,13.05848
431.17,6.692636
631.7,4.568092
796.98,3.620748
911.38,3.166258
858.08,3.362931
860.88,3.351993
805.58,3.582095
674.6,4.277592
506.48,5.697488
321.3,8.981213
135.88,21.23685
16.08,179.4567
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
41.95,68.78817
202.15,14.27486
408.25,7.068374
610.5,4.726722
779.88,3.700138
896.15,3.220068
946.17,3.049837
943.08,3.059829
874.98,3.297977
748.52,3.855159
575.02,5.018371
372.17,7.753618
173.67,16.61579
19.62,147.0777
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
52.52,54.94409
228.85,12.60941
450.6,6.404048
654.48,4.409094
823.08,3.505934
939.35,3.071979
1011,2.854267
1003.85,2.874597
932.73,3.093783
803.15,3.592933
626.3,4.607479
417.98,6.903832
201.12,14.34797
25.4,113.6088
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
70.98,40.6546
278.7,10.35401
499.1,5.781735
701.08,4.116026
865.55,3.333908
979,2.947563
1029.48,2.80303
1020,2.829082
945.85,3.050868
814.45,3.543083
634.42,4.548507
421.55,6.845366
200.12,14.41967
24.95,115.6579
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
65.17,44.27902
268.85,10.73336
491.05,5.876517
696.1,4.145473
864.25,3.338923
981.8,2.939156
1033.5,2.792128
1028.75,2.80502
958.58,3.010353
828.08,3.484765
648.23,4.451605
435.9,6.620013
213.02,13.54645
28.5,101.2514
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
72.98,39.54047
283.3,10.18589
507.55,5.685477
714.08,4.041093
882.48,3.269948
937.67,3.077483
1046.85,2.756521
1038.67,2.77823
965.38,2.989148
834.25,3.458992
654.3,4.410307
441.17,6.540934
217,13.29799
30.25,95.39385
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
74.62,38.67145
284.33,10.149
506.48,5.697488
709.88,4.065002
876.45,3.292445
991.83,2.909434
1038.15,2.779621
1029.42,2.803194
956.23,3.017751
824.45,3.500108
645.12,4.473065
433.33,6.659275
212.02,13.61034
29.55,97.6536
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
72.08,40.03418
277.17,10.41117
496.5,5.812012
697.55,4.136856
862.12,3.347172
975.98,2.956683
1024.25,2.817343
1015.17,2.842542
947.33,3.046102
818.58,3.525207
643.02,4.487674
435,6.63371
215.27,13.40486
31,93.08593
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
70.08,41.17671
274.2,10.52394
493.85,5.843199
695.73,4.147678
860.5,3.353473
975.45,2.95829
1014.1,2.845542
1007.48,2.864239
937.27,3.078797
810.7,3.559472
634.27,4.549583
424.92,6.791076
207.73,13.89142
29.48,97.88548
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.1,28856.64
61.35,47.03609
251.6,11.46925
464.7,6.209735
662.8,4.353747
825.08,3.497435
935.45,3.084787
986.2,2.926043
977.48,2.952146
907.6,3.179445
776.42,3.716627
599.48,4.813612
392.85,7.34546
184.5,15.64045
25.58,112.8094
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
56.48,51.09178
239.12,12.06785
452.38,6.378849
651.55,4.428922
815.65,3.53787
928.83,3.106773
970.3,2.973991
964.2,2.992806
895.85,3.221146
770.88,3.743337
598.8,4.819078
395.92,7.288502
190.05,15.18371
27.08,106.5607
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
62.52,46.15585
252,11.45105
462.5,6.239273
656.38,4.396331
815.5,3.538521
926.27,3.115359
934.27,3.088683
929.3,3.105202
859.7,3.356594
732.4,3.940011
560.85,5.145162
363.17,7.945766
166.8,17.30014
23.98,120.3363
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
53.33,54.10958
228.73,12.61603
438.38,6.582563
637.38,4.527384
800.62,3.604286
915.83,3.150873
989.88,2.915165
980.05,2.944405
907.42,3.180075
777.6,3.710987
601.02,4.801278
395.65,7.293476
187.27,15.40911
27.02,106.7973
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
56.15,51.39205
235.95,12.22998
449.12,6.425151
647.23,4.458483
811.73,3.554955
926.83,3.113477
989.8,2.915401
984.33,2.931602
911.52,3.165771
781.62,3.691901
606.83,4.755308
400.77,7.200299
190.25,15.16775
27.73,104.0629
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
51.98,55.51489
222.85,12.94891
431.05,6.694499
630.73,4.575117
795.1,3.629309
905.67,3.18622
964.33,2.992403
958.35,3.011075
889.4,3.244506
764.75,3.773343
595.1,4.84904
396.15,7.284271
192.05,15.02559
29.38,98.21865
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
68.88,41.89407
267.15,10.80166
484.65,5.954119
685.27,4.210988
848.85,3.399498
961.83,3.000181
1007.35,2.864609
1003,2.877033
934.42,3.088187
808.3,3.570041
635.6,4.540063
431.25,6.691394
216.58,13.32378
35.5,81.28631
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
72.33,39.89581
271.08,10.64506
486.38,5.932941
684.25,4.217265
847.02,3.406843
959.5,3.007466
999.02,2.888495
992.42,2.907704
925.27,3.118726
798.52,3.613765
624.67,4.619501
419.12,6.885054
206.6,13.9674
32.7,88.2466
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
67.48,42.76325
263.38,10.95628
479.48,6.01832
679.73,4.245309
841.73,3.428254
957.42,3.014
1006.23,2.867797
1002.08,2.879674
933.85,3.090072
810.85,3.558813
638.9,4.516613
436,6.618495
221.4,13.03371
37.6,76.74638
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
72.65,39.72008
271.23,10.63918
485.55,5.943083
682.73,4.226655
844,3.419033
955.7,3.019424
996,2.897253
991.98,2.908994
924.05,3.122844
799,3.611594
627.02,4.602188
422.98,6.822223
210.85,13.68586
34.7,83.16034
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
61.23,47.12827
248.08,11.63199
461.05,6.258896
660.92,4.366132
824.88,3.498283
942.75,3.0609
962.8,2.997158
961.6,3.000898
894.73,3.225178
771.08,3.742366
600.65,4.804235
400.88,7.198323
195.1,14.79069
31.67,91.11664
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
50.52,57.11924
214.12,13.47685
417.48,6.912101
615.55,4.687944
782.42,3.688126
898.7,3.210931
940.25,3.069039
936.05,3.08281
867.4,3.326797
742.5,3.886416
570.7,5.056359
370.35,7.791721
173.85,16.59858
28.67,100.651
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
51.12,56.44882
221.95,13.00141
432.08,6.678541
632.95,4.559071
798.55,3.613629
915.33,3.152594
961.75,3.00043
959,3.009034
892.38,3.233672
769,3.752489
600.25,4.807437
401.75,7.182735
198.5,14.53735
33.73,85.55185
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
71.08,40.59741
273.45,10.5528
494.88,5.831037
700.95,4.11679
871.27,3.31202
991.33,2.910901
1037.55,2.781229
1034.2,2.790238
966.48,2.985746
839.9,3.435723
665.08,4.338822
456.02,6.327933
234.85,12.28726
42.7,67.57995
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
70.7,40.81561
270,10.68764
486.55,5.930868
686.12,4.205771
849.25,3.397897
963.12,2.996162
1008.42,2.861569
998.12,2.891099
926.45,3.114754
797.45,3.618614
622.4,4.636349
418.35,6.897726
206.48,13.97551
34.92,82.63642
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
48.27,59.78172
208.1,13.86672
408.58,7.062665
604.67,4.772295
769.9,3.748102
887.02,3.253212
970.83,2.972368
967.55,2.982444
903.9,3.192459
779.08,3.703938
608.15,4.744987
406.73,7.09479
200.27,14.40887
34.1,84.62357
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
55.42,52.069
231.08,12.48773
445.35,6.479542
644.05,4.480497
809.23,3.565938
927.05,3.112738
962.9,2.996847
959,3.009034
891,3.23868
766.25,3.765956
596.38,4.838633
396.98,7.269041
194.6,14.82869
33.25,86.78688
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
51.95,55.54695
226.25,12.75432
427.9,6.743781
622.77,4.633595
784.45,3.678582
897.85,3.213971
932.77,3.09365
925.38,3.118356
855.67,3.372403
729.38,3.956324
551.12,5.235999
355.38,8.119939
157.73,18.29496
29.65,97.32424
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
50.7,56.91645
217.3,13.27963
423.67,6.811112
621.48,4.643213
785.5,3.673665
902.8,3.196349
968.73,2.978811
964.25,2.992651
898.75,3.210753
772.88,3.733651
600.92,4.802077
397.2,7.265015
194.17,14.86153
34.23,84.30219
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
54.12,53.31973
231.48,12.46615
439.9,6.559818
637.12,4.529231
799.85,3.607756
915.42,3.152284
953.73,3.025661
939.85,3.070345
866.83,3.328985
739.77,3.900758
573.75,5.029479
374.15,7.712585
176.88,16.31425
31.55,91.4632
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
50.15,57.54065
220.6,13.08098
428.92,6.727744
628.33,4.592593
793.92,3.634704
910.02,3.170989
944.27,3.055973
940.33,3.068778
875.45,3.296206
782.22,3.689069
586.17,4.922913
393.17,7.339481
201.9,14.29254
36.1,79.93529
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
58.6,49.24341
245.58,11.7504
459.95,6.273864
661.52,4.362172
830.02,3.47662
940.98,3.066658
982.67,2.936554
982.98,2.935628
918.45,3.141885
797.1,3.620203
628.6,4.59062
428.1,6.74063
218.42,13.21154
40.48,71.28616
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
53.17,54.27241
228.2,12.64533
431.23,6.691705
623.12,4.630992
784.02,3.6806
900.5,3.204513
964.88,2.990697
959.42,3.007717
893.83,3.228426
771.17,3.74193
598,4.825525
396.45,7.278759
193.55,14.90914
34.52,83.59397
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
46.08,62.62291
204.92,14.0819
409.2,7.051964
602.33,4.790835
766.33,3.765563
882.77,3.268874
911.08,3.1673
905.67,3.18622
839.98,3.435396
718.1,4.018471
551.8,5.229547
363.15,7.946204
172.15,16.7625
31.25,92.34124
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
46.27,62.36576
210.75,13.69236
412.77,6.990973
607.15,4.752802
767.9,3.757864
885.38,3.259238
898.55,3.211467
903.58,3.19359
844.33,3.417697
728.5,3.961103
566.38,5.094925
374.95,7.69613
181.15,15.92969
32.83,87.89716
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
49.62,58.15526
219.12,13.16933
438.52,6.580461
638.6,4.518734
805.33,3.583207
924.98,3.119704
977.8,2.95118
978.67,2.948557
917.75,3.144281
798.05,3.615894
630.62,4.575916
430.83,6.697918
224.8,12.83658
43.42,66.45932
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
56.25,51.30069
240.5,11.9986
448.95,6.427584
644.77,4.475493
806.45,3.57823
921.2,3.132505
960.08,3.005649
956.6,3.016584
892.48,3.233309
773.25,3.731864
607.92,4.746782
411.62,7.010504
211.27,13.65865
40.38,71.4627
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
56.73,50.86663
242.2,11.91438
450.15,6.410449
644.77,4.475493
806.85,3.576456
920.67,3.134309
969.75,2.975678
967.77,2.981766
902.5,3.197411
781.52,3.692374
614.65,4.694808
417.23,6.916242
214.75,13.43732
40.5,71.25096
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
53.88,53.55724
235.77,12.23932
442.85,6.51612
636.95,4.53044
797.42,3.61875
911.65,3.16532
960.2,3.005274
956.27,3.017625
887,3.253285
767.67,3.75899
600.83,4.802796
404.77,7.129145
204.58,14.10531
38.65,74.66142
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
51.02,56.55946
230.02,12.54527
437.7,6.592789
634.42,4.548507
798.65,3.613177
914.75,3.154593
945.7,3.051352
947.23,3.046424
883.42,3.266469
768.15,3.756641
603.05,4.785115
407.42,7.082774
206.05,14.00468
39.05,73.89664
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
53.55,53.88728
237.42,12.15426
445.85,6.472275
643.15,4.486766
805.8,3.581117
919.25,3.13915
953.3,3.027026
949.25,3.039941
884.9,3.261006
761.8,3.787955
593.12,4.865228
399,7.23224
199,14.50082
37.02,77.94878
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
46.48,62.08399
218.45,13.20972
428.83,6.729156
627.62,4.597788
793.7,3.635711
903.8,3.192812
961.98,2.999713
961,3.002772
895.2,3.223485
776.38,3.716819
608.92,4.738987
411.45,7.013401
207.9,13.88006
39.5,73.05478
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
44.52,64.81725
214.38,13.46051
417.6,6.910115
612.23,4.713366
774.17,3.727429
886.95,3.253468
931.92,3.096472
928.77,3.106974
862.35,3.346279
738.17,3.909213
567.67,5.083347
368.48,7.831263
176.02,16.39395
31.23,92.40038
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
37.1,77.7807
188.58,15.30207
384.58,7.503416
577.8,4.994226
741.5,3.891657
859,3.359329
867.08,3.328025
864.08,3.339579
793.5,3.636627
672.17,4.293057
508.38,5.676195
330.52,8.730678
151.38,19.06238
27.23,105.9737
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
33.12,87.12753
172.95,16.68496
363.52,7.938116
555.58,5.193966
713.75,4.042962
833.25,3.463143
847.08,3.406601
850.27,3.393821
790.65,3.649736
675.02,4.274931
515.77,5.594866
340.27,8.480512
158.45,18.21183
28.6,100.8973
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
34.83,82.84995
182.73,15.79195
380.45,7.58487
577.02,5.000977
744.15,3.877799
860.23,3.354526
927.92,3.10982
924.3,3.121999
861.65,3.348998
740.42,3.897334
573.25,5.033866
377,7.654281
180.15,16.01812
32.67,88.32764
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
35.95,80.26881
186.7,15.45615
379.98,7.594252
574.62,5.021865
736.3,3.919141
855.75,3.372087
896.15,3.220068
895.7,3.221686
833.27,3.46306
713.12,4.046533
553.08,5.217444
363.8,7.932006
177.6,16.24811
32,90.17699
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
36.4,79.27648
192.48,14.99202
393,7.342656
589.52,4.894938
751.1,3.841917
864.45,3.33815
800.65,3.604151
802.52,3.595753
739.6,3.901655
621.02,4.646652
462.12,6.244404
298.02,9.682786
133.4,21.63166
24.7,116.8285
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
26.52,108.8109
137.55,20.97902
301.95,9.556761
478.62,6.029133
625.58,4.612781
740.92,3.894704
764.3,3.775564
748.8,3.853718
685,4.212648
579.35,4.980864
438.12,6.586469
290.73,9.92558
133.92,21.54767
25.4,113.6088
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
26.27,109.8464
140.05,20.60453
310.3,9.299593
493.45,5.847936
660.83,4.366726
784.5,3.678348
925.45,3.11812
919.23,3.139219
845.58,3.412644
718.5,4.016234
549,5.256218
351.55,8.208402
165.58,17.42761
28.88,99.91911
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
29.1,99.16371
158.02,18.26138
339.35,8.503503
526,5.486053
687.42,4.197818
803.17,3.592843
860.67,3.352811
848.17,3.402223
773.12,3.732492
635.48,4.54092
475.4,6.06997
306.3,9.421038
138.92,20.77213
25.52,113.0746
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
24.55,117.5423
121.73,23.70545
264.17,10.92351
442.98,6.514208
597.42,4.83021
701.67,4.112566
694.48,4.155143
690.83,4.177097
635.55,4.54042
537.35,5.370176
403.15,7.157792
249.67,11.55791
120.3,23.98723
22.98,125.5728
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
18.52,155.8134
102.27,28.21613
248.58,11.60859
435.9,6.620013
592.42,4.870976
678.98,4.249998
880.55,3.277115
881.92,3.272024
817.02,3.531938
707.58,4.078216
544.55,5.299171
356.98,8.083545
174.02,16.58237
30.67,94.08751
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
24.55,117.5423
132.77,21.73431
297.73,9.692217
473.25,6.097546
632.85,4.559791
738.38,3.908101
914.98,3.1538
887.2,3.252552
810,3.562548
676.88,4.263184
503.7,5.728934
311.83,9.253965
139.02,20.75718
26.02,110.9018
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
24.77,116.4983
135.85,21.24154
298.98,9.651695
472.1,6.1124
621.12,4.645904
724.62,3.982313
902.77,3.196455
889.88,3.242756
814.75,3.541778
689.15,4.18728
508,5.680441
322.33,8.952514
145.3,19.86004
26.33,109.596
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
24.5,117.7822
134.17,21.50752
297.98,9.684086
471.95,6.114342
627.52,4.598521
753.75,3.82841
912.58,3.162094
900.02,3.206222
823.77,3.502997
703.62,4.101168
539.6,5.347783
352.2,8.193253
164.65,17.52605
28.27,102.0751
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
26.4,109.3054
152.92,18.87041
335.88,8.591354
527.25,5.473047
706.12,4.086648
817.88,3.528224
929.8,3.103532
923.95,3.123182
854.8,3.375835
722.73,3.992727
550.9,5.23809
359.05,8.036941
180.35,16.00035
31,93.08593
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
28.42,101.5364
175.33,16.45847
375.58,7.68322
573.33,5.033164
750.05,3.847295
870.38,3.315407
891.5,3.236864
885.42,3.25909
824.42,3.500235
699.1,4.127684
529.85,5.44619
350.38,8.235812
169.58,17.01653
28.8,100.1967
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
24,120.236
141.73,20.36029
326.52,8.837633
515.95,5.592914
694.67,4.154007
832.7,3.46543
899.52,3.208004
896.5,3.218811
834.05,3.459821
717.65,4.020991
536.35,5.380188
349.35,8.260094
159.85,18.05232
26.6,108.4836
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
23.58,122.3776
141.95,20.32873
328.6,8.781692
522.9,5.518577
690.55,4.178791
802.33,3.596605
901.83,3.199787
896.02,3.220535
807.3,3.574463
654.25,4.410644
471.62,6.118621
303.42,9.51046
136.1,21.20253
23.6,122.2739
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
23.33,123.689
146.55,19.69064
330.4,8.733849
507.6,5.684917
683.62,4.221152
815.33,3.539259
908.58,3.176015
903.48,3.193943
831.83,3.469055
703.45,4.102159
529.45,5.450305
341.58,8.447988
154.88,18.63161
25.85,111.6311
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
21.38,134.9702
144.05,20.03238
333.42,8.654741
537.25,5.371175
705.85,4.088211
834.05,3.459821
928.15,3.109049
924.35,3.12183
859.9,3.355813
735.27,3.924632
563.27,5.123056
362.42,7.962209
167.17,17.26185
26.15,110.3504
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
21.62,133.472
149.7,19.27631
339.85,8.490993
542.65,5.317726
718.02,4.018918
843.9,3.419438
919.92,3.136864
921.98,3.129855
857.6,3.364813
734.45,3.929013
565.23,5.105291
363.73,7.933533
171.52,16.82407
26.55,108.6879
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
22.92,125.9016
159.52,18.08967
352,8.197909
548.4,5.261969
712,4.052899
834.52,3.457873
893.23,3.230594
879.3,3.281774
794.33,3.632827
643.08,4.487255
489.5,5.895125
313.75,9.197335
141.9,20.3359
22.8,126.5642
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
17.5,164.8951
117.2,24.62171
277.88,10.38457
455.6,6.333766
624.45,4.621129
725.83,3.975675
774.52,3.725745
781.92,3.690485
722.02,3.996654
604.05,4.777194
456.33,6.323634
293.65,9.826882
137.45,20.99428
21.8,132.3699
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
20.75,139.0681
144.85,19.92174
334.67,8.622416
535.6,5.387722
713.42,4.044832
835.5,3.453817
901.77,3.2
903.23,3.194827
841.58,3.428865
723.65,3.987651
555.42,5.195463
363.42,7.9403
172.67,16.71202
25.45,113.3856
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
24.95,115.6579
180.08,16.02434
385.58,7.483956
582.4,4.95478
747.67,3.859542
865.23,3.335141
927.17,3.112335
927.6,3.110892
861.52,3.349503
735.8,3.921805
562.67,5.128519
363.25,7.944016
166.73,17.30741
23.88,120.8402
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
22.08,130.6913
161.45,17.87342
366.02,7.883897
565.45,5.103305
734.67,3.927837
857.1,3.366776
921.85,3.130297
926.25,3.115427
865.75,3.333138
748.9,3.853203
584.92,4.933433
389.65,7.405784
187.42,15.39678
26.4,109.3054
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
23.38,123.4245
176.1,16.38651
379.9,7.595851
585.42,4.92922
751.88,3.837931
871.55,3.310956
912.7,3.161678
911.5,3.165841
846.45,3.409137
720.95,4.002585
553,5.218199
358.77,8.043214
164,17.59551
21.9,131.7655
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
18.1,159.4289
134.4,21.47071
337.42,8.552142
539.48,5.348973
717.5,4.021831
837.9,3.443924
896.35,3.219349
890.88,3.239116
816.67,3.533451
675.25,4.273475
488.55,5.906589
297.27,9.707215
124.8,23.12231
17.95,160.7612
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
16.02,180.1288
115.08,25.07529
279.12,10.33843
447.7,6.44553
619.77,4.656024
725.48,3.977593
802,3.598085
801.92,3.598444
742.35,3.887201
644.8,4.475285
484.8,5.952277
309.48,9.324234
137.7,20.95616
18.8,153.4928
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
14.88,193.929
114.4,25.22433
285.77,10.09785
473.6,6.09304
639,4.515906
761.73,3.788303
831.92,3.468679
826.7,3.490582
755.42,3.819946
623.6,4.627428
452.33,6.379554
279.1,10.33918
124.38,23.20038
16.58,174.0449
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
16.38,176.17
132.67,21.75069
317.98,9.074985
522.73,5.520372
703.67,4.100877
835.58,3.453486
894.27,3.226837
883.08,3.267726
817.58,3.529519
693.2,4.162816
515.12,5.601925
318.88,9.049372
139,20.76017
17.83,161.8432
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
16.7,172.7942
136.73,21.10483
324.15,8.902248
522.4,5.523859
694.1,4.157418
814.27,3.543866
875.42,3.296319
876.23,3.293272
803.5,3.591368
678.77,4.251313
509.1,5.668167
314.4,9.17832
135.35,21.32001
16.62,173.626
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
16.75,172.2784
146.88,19.6464
341.42,8.451947
536.17,5.381994
714.52,4.038605
839.15,3.438794
930.15,3.102364
931.67,3.097303
867.77,3.325379
743.15,3.883017
565.2,5.105562
355.55,8.116056
151.02,19.10783
17.2,167.7712
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
17.58,164.1447
162.88,17.7165
367.58,7.850438
566.7,5.092048
733.65,3.933298
853.4,3.381373
892.55,3.233056
881.08,3.275144
797.9,3.616573
651.95,4.426204
466.92,6.18021
278.73,10.3529
120.77,23.89388
14.58,197.9193
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
16.1,179.2338
142.5,20.25027
335.5,8.601084
535.62,5.387521
703.2,4.103618
815.35,3.539172
906.33,3.1839
889.88,3.242756
793.5,3.636627
625.27,4.615068
442.48,6.521569
248.48,11.61326
103.92,27.76813
12.75,226.3266
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
14.98,192.6344
136.88,21.08171
329.98,8.744966
536.42,5.379486
705.05,4.09285
829.08,3.480561
919.52,3.138228
918.27,3.1425
850.42,3.393222
723.7,3.987376
546.42,5.281036
338,8.537467
142.83,20.20349
14.9,193.6687
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
13.83,208.6525
128.8,22.40422
312.42,9.236489
507.45,5.686597
694.58,4.154545
824.45,3.500108
926.27,3.115359
923.35,3.125211
850.17,3.39422
714.35,4.039566
523.15,5.51594
320.65,8.999419
134.4,21.47071
14.12,204.3671
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
14.67,196.7051
144.8,19.92862
346.73,8.32251
546.8,5.277366
729.12,3.957735
851.48,3.388998
